id,web_name,team_name,team_short_name,element_type,now_cost,cost_change_event,cost_change_start
482,Hudson-Odoi,Nott'm Forest,NFO,3,6.0,0,0
484,Hutchinson,Nott'm Forest,NFO,3,5.5,0,0
491,Igor Jesus,Nott'm Forest,NFO,4,6.0,0,0
474,Jair Cunha,Nott'm Forest,NFO,2,4.5,0,0
468,John,Nott'm Forest,NFO,1,4.5,0,0
493,Kalimuendo,Nott'm Forest,NFO,4,5.5,0,0
486,McAtee,Nott'm Forest,NFO,3,5.5,0,0
471,Milenković,Nott'm Forest,NFO,2,5.5,0,0
470,Morato,Nott'm Forest,NFO,2,5.0,0,0
472,Murillo,Nott'm Forest,NFO,2,5.5,0,0
469,N.Williams,Nott'm Forest,NFO,2,5.0,0,0
483,Ndoye,Nott'm Forest,NFO,3,5.5,0,0
478,Netz,Nott'm Forest,NFO,2,4.5,0,0
476,O.Richards,Nott'm Forest,NFO,2,4.0,0,0
488,Sangaré,Nott'm Forest,NFO,3,5.0,0,0
475,Savona,Nott'm Forest,NFO,2,4.5,0,0
558,Schlager,Nott'm Forest,NFO,3,5.0,0,0
467,Sels,Nott'm Forest,NFO,1,5.0,0,0
490,Wood,Nott'm Forest,NFO,4,6.0,0,0
489,Yates,Nott'm Forest,NFO,3,4.5,0,0
495,Austin,Spurs,TOT,1,4.0,0,0
516,Bentancur,Spurs,TOT,3,5.5,0,0
520,Bergvall,Spurs,TOT,3,5.5,0,0
509,Byfield,Spurs,TOT,2,4.0,0,0
501,Danso,Spurs,TOT,2,5.0,0,0
508,Davies,Spurs,TOT,2,4.0,0,0
497,Dubravka,Spurs,TOT,1,4.0,0,0
525,Fernandes,Spurs,TOT,3,6.0,0,0
519,Gallagher,Spurs,TOT,3,5.5,0,0
522,Gray,Spurs,TOT,3,5.0,0,0
496,Kinsky,Spurs,TOT,1,4.5,0,0
512,Kudus,Spurs,TOT,3,6.5,0,0
521,Kulusevski,Spurs,TOT,3,6.5,0,0
515,Maddison,Spurs,TOT,3,6.5,0,0
523,Moore,Spurs,TOT,3,5.0,0,0
517,Odobert,Spurs,TOT,3,5.5,0,0
524,Olusesi,Spurs,TOT,3,4.5,0,0
518,P.M.Sarr,Spurs,TOT,3,5.0,0,0
499,Pedro Porro,Spurs,TOT,2,5.5,0,0
507,Phillips,Spurs,TOT,2,4.5,0,0
527,Richarlison,Spurs,TOT,4,6.0,0,0
502,Robertson,Spurs,TOT,2,4.5,0,0
500,Romero,Spurs,TOT,2,5.0,0,0
510,Rowswell,Spurs,TOT,2,4.0,0,0
528,Scarlett,Spurs,TOT,4,4.5,0,0
498,Senesi,Spurs,TOT,2,6.0,0,0
526,Solanke,Spurs,TOT,4,6.0,0,0
511,Souza,Spurs,TOT,2,4.0,0,0
505,Spence,Spurs,TOT,2,4.5,0,0
514,Tel,Spurs,TOT,3,6.0,0,0
455,Tonali,Spurs,TOT,3,5.5,0,0
506,Udogie,Spurs,TOT,2,4.5,0,0
112,Van Hecke,Spurs,TOT,2,5.0,0,0
503,Van de Ven,Spurs,TOT,2,5.0,0,0
494,Vicario,Spurs,TOT,1,4.5,0,0
513,Xavi,Spurs,TOT,3,6.0,0,0
546,Adingra,Sunderland,SUN,3,5.0,0,0
535,Alderete,Sunderland,SUN,2,5.0,0,0
551,Angulo,Sunderland,SUN,3,5.0,0,0
532,Ballard,Sunderland,SUN,2,5.0,0,0
552,Brobbey,Sunderland,SUN,4,6.0,0,0
543,Diarra,Sunderland,SUN,3,5.5,0,0
542,E.Le Fée,Sunderland,SUN,3,6.0,0,0
531,Ellborg,Sunderland,SUN,1,4.5,0,0
538,Hjelde,Sunderland,SUN,2,4.0,0,0
534,Hume,Sunderland,SUN,2,4.5,0,0
553,Isidor,Sunderland,SUN,4,5.5,0,0
550,Jocelin.T,Sunderland,SUN,3,5.0,0,0
540,Masuaku,Sunderland,SUN,2,4.0,0,0
541,Meunier,Sunderland,SUN,2,4.5,0,0
533,Mukiele,Sunderland,SUN,2,5.5,0,0
547,Mundle,Sunderland,SUN,3,5.0,0,0
539,O'Nien,Sunderland,SUN,2,4.0,0,0
530,Patterson,Sunderland,SUN,1,4.0,0,0
536,Reinildo,Sunderland,SUN,2,4.5,0,0
548,Rigg,Sunderland,SUN,3,5.0,0,0
529,Roefs,Sunderland,SUN,1,5.0,0,0
545,Sadiki,Sunderland,SUN,3,5.0,0,0
537,Seelt,Sunderland,SUN,2,4.5,0,0
549,Talbi,Sunderland,SUN,3,5.5,0,0
544,Xhaka,Sunderland,SUN,3,5.5,0,0
