can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,team_short_name
True,True,,,247632,0,0,0,0,-5.3,-48,"[{'offset': 0, 'projected_percent': '-7.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-12.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.6', 'likelihood': -1}]",,False,0,3,2.8,2.8,2,Pedro,2.8,156,False,,,6.5,247632.jpg,2.8,False,Lomba Neto,1.4,False,,a,6,8,14,79686,2561,88005,6354,0.4,2.2,Neto,Pedro Neto,173.0,2024-08-11,2000-03-09,False,p247632,332,1,0,0,8,0,0,0,0,0,0,0,81,82.0,92.6,108.0,28.2,8,14,6,28,4,0.68,0.58,1.26,6.64,2.0,,3.0,,,,[],,115,36,47,40,29,16,40,29,0.18,0.0,0.16,0.34,1.8,2.17,37,25,140,64,176,75,156,48,1.08,0.0,7.59,Chelsea,CHE
True,True,,,624773,0,0,-2,2,-25.3,-23,"[{'offset': 0, 'projected_percent': '-27.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-32.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-37.3', 'likelihood': -2}]",,False,0,3,0.8,0.8,1,Estêvão,0.8,157,False,,,6.3,624773.jpg,1.0,False,Almeida de Oliveira Gonçalves,0.7,False,,a,6,8,4,16766,852,85420,2685,0.1,0.6,Estêvão,Estêvão,30.0,2025-07-14,2007-04-24,False,p624773,23,0,0,0,1,0,0,0,0,0,0,0,17,8.6,1.6,38.0,5.0,0,1,1,2,0,0.07,0.07,0.14,1.01,4.0,,,,2.0,,[],,334,154,343,173,131,72,293,131,0.27,0.0,0.27,0.54,3.95,3.91,53,37,302,140,398,192,217,67,0.0,0.0,7.83,Chelsea,CHE
True,True,,,463936,-1,1,-2,2,-0.8,0,"[{'offset': 0, 'projected_percent': '-0.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.8', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Jamie,0.0,158,False,,,5.8,463936.jpg,0.0,False,Bynoe-Gittens,0.0,False,,a,6,8,0,1068,89,2757,127,0.0,0.0,Gittens,,241.0,2025-07-05,2004-08-08,False,p463936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,648,287,653,288,645,285,653,288,0.0,0.0,0.0,0.0,0.0,0.0,105,68,652,288,652,288,548,225,0.0,0.0,0.0,Chelsea,CHE
True,True,50.0,50.0,486672,0,0,-2,2,-0.0,0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",2026-09-25T13:30:10.038499Z,False,0,3,0.1,0.1,0,Moisés,0.2,159,False,Calf injury - 50% chance of playing,2026-08-30T16:00:08.393562Z,5.3,486672.jpg,1.0,False,Caicedo Corozo,1.1,False,,d,6,8,1,14874,236,277979,5587,0.0,0.2,Caicedo,Moisés Caicedo,62.0,2023-08-14,2001-11-02,False,p486672,13,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.07,,,,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,625,271,393,197,611,263,630,272,0.0,0.0,0.0,0.0,0.48,0.0,230,145,404,190,366,166,172,54,0.0,0.0,0.0,Chelsea,CHE
True,True,,,514356,0,0,0,0,4.6,-8,"[{'offset': 0, 'projected_percent': '4.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.3', 'likelihood': 1}]",,False,0,3,2.2,2.2,0,Roméo,2.2,161,False,,,5.0,514356.jpg,2.8,False,Lavia,0.2,False,,a,6,8,11,25612,237,14831,1721,0.4,2.2,Lavia,,21.0,2023-08-18,2004-01-06,False,p514356,258,1,0,0,8,0,0,0,1,0,0,0,61,65.8,29.1,66.0,16.1,10,15,6,31,4,0.75,0.11,0.86,5.06,,,,,,,[],,144,49,191,109,66,41,121,63,0.26,0.0,0.04,0.3,1.77,2.79,312,186,178,82,168,69,323,116,1.4,0.0,10.81,Chelsea,CHE
True,False,0.0,0.0,491007,0,0,0,0,0.0,-4,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Dário,0.0,163,False,Has joined RC Strasbourg on loan for the rest of the season,2026-09-02T16:20:41.865225Z,4.5,491007.jpg,0.0,False,Luís Essugo,0.1,False,,u,6,8,0,2698,0,14153,441,0.0,0.0,D.Essugo,Dário Essugo,173.0,2025-06-02,2005-03-14,False,p491007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,503,202,500,208,457,180,508,203,0.0,0.0,0.0,0.0,0.0,0.0,491,264,516,209,517,210,425,160,0.0,0.0,0.0,Chelsea,CHE
True,True,100.0,100.0,593117,0,0,-2,2,-19.3,0,"[{'offset': 0, 'projected_percent': '-19.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-19.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.3', 'likelihood': -1}]",,False,0,3,0.4,0.4,1,Geovany,0.4,164,False,,2026-07-24T20:30:10.609931Z,5.3,593117.jpg,1.0,False,Quenda,0.0,False,,a,6,8,2,873,41,3328,108,0.1,0.4,Quenda,Geovany Quenda,173.0,2026-06-15,2007-04-30,False,p593117,27,0,0,0,2,0,0,0,0,0,0,0,5,1.6,2.1,8.0,1.2,1,0,0,1,0,0.03,0.01,0.04,1.29,,,,,,,[],,390,182,330,165,271,139,374,177,0.1,0.0,0.03,0.13,4.3,6.67,234,148,361,170,369,169,531,214,0.0,0.0,3.33,Chelsea,CHE
True,True,75.0,75.0,475168,0,0,3,-3,-98.1,-2577,"[{'offset': 0, 'projected_percent': '-106.8', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-125.9', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-145.0', 'likelihood': -5}]",,False,2,4,4.9,4.9,0,João Pedro,6.6,165,True,Knee injury - 75% chance of playing,2026-09-16T19:00:09.919929Z,7.8,475168.jpg,8.2,False,Junqueira de Jesus,66.4,False,,d,6,8,33,1546205,31464,1331869,259373,0.8,4.2,João Pedro,João Pedro,30.0,2025-07-02,2001-09-26,False,p475168,360,3,3,0,9,1,0,0,1,0,0,7,141,158.4,90.0,123.0,37.0,3,5,1,9,4,2.17,0.19,2.36,6.17,,,,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,10,2,49,1,21,10,15,3,0.54,0.0,0.05,0.59,1.54,2.25,14,4,12,2,5,1,2,2,1.0,0.0,2.25,Chelsea,CHE
True,False,0.0,0.0,499309,0,0,0,0,0.0,-12,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,4,0.0,0.0,0,Marc,0.0,168,False,Has joined RB Leipzig permanently,2026-09-01T13:24:48.857362Z,5.0,499309.jpg,0.0,False,Guiu Paz,0.2,False,,u,6,8,0,4102,0,32649,925,0.0,0.0,Marc Guiu,,200.0,2024-07-01,2006-01-04,False,p499309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,607,63,613,67,588,62,613,67,0.0,0.0,0.0,0.0,0.0,0.0,306,58,616,68,616,68,333,53,0.0,0.0,0.0,Chelsea,CHE
True,True,,,567119,0,0,0,0,3.9,7,"[{'offset': 0, 'projected_percent': '4.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.1', 'likelihood': 1}]",,False,0,4,0.0,0.0,0,Shumaira,0.0,169,False,,,4.5,567119.jpg,0.0,False,Mheuka,0.5,False,,a,6,8,0,30375,2654,23825,2036,0.0,0.0,Mheuka,,,,,False,p567119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,522,52,518,56,476,51,527,56,0.0,0.0,0.0,0.0,0.0,0.0,512,73,534,57,535,57,253,42,0.0,0.0,0.0,Chelsea,CHE
True,True,0.0,0.0,503037,0,0,0,0,-88.0,-6,"[{'offset': 0, 'projected_percent': '-89.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-91.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.6', 'likelihood': -3}]",,False,0,4,0.0,0.0,0,Emmanuel,0.0,170,False,Hamstring injury - Expected back 10 Oct,2026-09-09T15:00:09.063849Z,5.0,503037.jpg,0.0,False,Emegha,0.1,False,,i,6,8,0,6040,40,12180,673,0.0,0.0,Emegha,,152.0,2026-06-15,2003-02-03,False,p503037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-confirms-chelsea-team-news-for-hull-city,609,64,615,68,590,63,615,68,0.0,0.0,0.0,0.0,0.0,0.0,309,59,618,69,618,69,403,59,0.0,0.0,0.0,Chelsea,CHE
True,True,,,437499,-1,1,-1,1,-4.6,-138,"[{'offset': 0, 'projected_percent': '-5.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.8', 'likelihood': -1}]",,False,0,2,2.6,2.6,3,Maxence,2.6,200,False,,,5.9,437499.jpg,2.6,False,Lacroix,6.8,False,,a,6,8,13,170765,4111,414210,18634,0.4,2.2,Lacroix,,73.0,2026-07-30,2000-04-06,False,p437499,364,0,1,0,10,0,0,0,1,0,0,0,28,116.2,13.9,14.0,14.4,37,8,10,47,4,0.15,0.22,0.37,7.93,,,,,,,[],,49,21,251,91,229,75,154,52,0.04,0.0,0.05,0.09,1.96,2.47,85,7,151,56,186,72,56,22,0.99,0.0,11.62,Chelsea,CHE
True,True,,,549939,0,0,-1,1,0.0,-3,"[{'offset': 0, 'projected_percent': '-2.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-9.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.6', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Mike,0.0,560,False,,,4.4,549939.jpg,0.0,False,Penders,0.1,False,,a,6,8,0,1922,147,3503,183,0.0,0.0,Penders,,21.0,2024-08-27,2005-07-31,False,p549939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,475,51,467,33,417,28,480,51,0.0,0.0,0.0,0.0,0.0,0.0,574,47,487,51,489,51,472,54,0.0,0.0,0.0,Chelsea,CHE
True,True,100.0,100.0,622758,0,0,0,0,-3.4,0,"[{'offset': 0, 'projected_percent': '-3.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.4', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Aaron,0.0,561,False,,2026-08-23T19:00:08.536705Z,4.5,622758.jpg,0.0,False,Anselmino,0.0,False,,a,6,8,0,793,36,1224,76,0.0,0.0,Anselmino,,10.0,2024-08-08,2005-04-29,False,p622758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,537,201,533,200,493,195,542,201,0.0,0.0,0.0,0.0,0.0,0.0,535,135,549,201,550,201,572,193,0.0,0.0,0.0,Chelsea,CHE
True,True,,,543158,0,0,-1,1,-11.0,-2,"[{'offset': 0, 'projected_percent': '-12.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-15.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.7', 'likelihood': -1}]",,False,0,3,0.6,0.6,2,Valentín,0.6,568,False,,,5.4,543158.jpg,1.0,False,Barco,0.1,False,,a,6,8,3,3055,132,6847,280,0.1,0.6,Barco,,10.0,2026-08-02,2004-07-23,False,p543158,115,0,0,0,3,0,0,0,1,0,0,0,29,12.8,7.2,11.0,3.0,4,5,3,12,1,0.07,0.11,0.18,2.83,,,,,,,[],,307,135,287,143,249,129,321,148,0.05,0.0,0.09,0.14,2.21,2.35,209,133,328,152,382,179,385,142,0.78,0.0,9.39,Chelsea,CHE
True,True,,,498444,0,0,-1,1,-46.2,-4,"[{'offset': 0, 'projected_percent': '-47.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-51.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-55.6', 'likelihood': -3}]",,False,0,2,1.0,1.0,1,Pep,1.0,583,False,,,4.9,498444.jpg,1.0,False,Chavarría,0.1,False,,a,6,8,5,3213,253,10941,335,0.2,1.0,Chavarria,,200.0,2026-08-12,1998-04-10,False,p498444,208,0,0,0,4,0,0,0,0,0,0,0,17,30.8,31.4,12.0,7.5,11,7,5,16,1,0.04,0.07,0.11,4.10,,,,,,,[],,252,106,182,56,237,80,242,92,0.02,0.0,0.03,0.05,1.77,1.73,388,71,273,101,338,131,367,141,0.43,0.0,6.92,Chelsea,CHE
True,True,,,636846,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-10-01T21:17:24.996715Z,False,0,3,1.1,1.1,1,Mahdi,1.0,662,False,,,4.5,636846.jpg,1.0,False,Nicoll-Jazuli,0.0,False,,a,6,8,1,204,204,32,32,0.2,0.2,Nicoll-Jazuli,,241.0,2026-07-01,2010-01-06,False,p636846,3,0,0,0,1,0,0,0,0,0,0,0,5,4.6,1.7,0.0,0.6,0,0,2,2,0,0.00,0.00,0.00,0.43,,,,,,,[],,364,170,340,171,498,196,387,181,0.0,0.0,0.0,0.0,12.9,30.0,540,283,272,123,325,140,645,281,0.0,0.0,60.0,Chelsea,CHE
True,True,,,231065,0,0,0,0,-75.0,1,"[{'offset': 0, 'projected_percent': '-73.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-71.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-69.0', 'likelihood': -3}]",,False,0,2,2.8,2.8,8,Ethan,2.8,91,False,,,4.5,231065.jpg,3.5,False,Pinnock,0.1,False,,a,7,9,14,2384,215,3909,138,0.6,3.1,Pinnock,,107.0,2026-08-26,1993-05-29,False,p231065,282,0,0,1,7,0,0,0,1,0,0,0,15,90.8,1.7,10.0,10.3,41,4,3,44,3,0.12,0.00,0.12,6.57,,,,,,,[],,94,43,339,122,254,86,204,72,0.04,0.0,0.0,0.04,2.1,2.23,461,103,125,44,117,47,468,168,0.96,0.32,14.04,Coventry City,COV
True,True,100.0,100.0,428580,0,0,-1,1,-26.7,0,"[{'offset': 0, 'projected_percent': '-26.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-26.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.7', 'likelihood': -2}]",,False,0,3,1.8,1.8,3,Frank,1.8,104,False,,2026-09-15T09:00:07.851220Z,4.9,428580.jpg,2.2,False,Onyeka,0.1,False,,a,7,9,9,3909,99,9402,275,0.4,1.8,Onyeka,,157.0,2026-07-01,1998-01-01,False,p428580,314,0,0,1,7,0,0,0,0,0,0,0,34,19.4,4.7,21.0,4.5,9,14,5,28,4,0.03,0.02,0.05,6.31,,,,,,,[],,286,122,308,158,182,97,300,135,0.01,0.0,0.01,0.02,1.81,2.01,370,223,207,95,211,92,417,155,1.15,0.29,8.03,Coventry City,COV
True,True,,,472739,0,0,0,0,-54.3,4,"[{'offset': 0, 'projected_percent': '-54.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-53.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-52.7', 'likelihood': -3}]",,False,1,1,3.8,3.8,11,Carl,3.8,110,False,,,4.5,472739.jpg,3.2,False,Rushworth,0.8,False,,a,7,9,16,22547,1400,57024,3860,0.8,3.6,Rushworth,,241.0,2026-08-04,2001-07-02,False,p472739,450,0,1,1,10,0,0,0,0,0,9,2,56,90.6,10.0,0.0,10.1,4,50,0,0,5,0.00,0.02,0.02,8.63,,,,,,,[],,95,18,281,2,453,46,208,15,0.0,1.8,0.0,0.0,1.73,2.0,486,39,83,8,127,13,204,30,1.0,0.2,0.0,Coventry City,COV
True,False,0.0,0.0,484389,0,0,0,0,0.0,-14,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Oliver,0.0,171,False,Has joined Leyton Orient on loan for the rest of the season,2026-09-02T15:44:14.839336Z,4.0,484389.jpg,0.0,False,Dovin,1.0,False,,u,7,9,0,8924,0,56014,2846,0.0,0.0,Dovin,,206.0,2024-07-19,2002-07-11,False,p484389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,439,46,430,27,374,22,444,46,0.0,0.0,0.0,0.0,0.0,0.0,629,70,451,46,453,46,176,26,0.0,0.0,0.0,Coventry City,COV
True,True,,,110690,0,0,-1,1,-3.3,-4,"[{'offset': 0, 'projected_percent': '-4.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-5.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.3', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Ben,0.0,172,False,,,4.4,110690.jpg,0.0,False,Wilson,0.4,False,,a,7,9,0,1299,129,12056,359,0.0,0.0,Wilson,,241.0,2019-07-01,1992-08-09,False,p110690,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,466,50,458,32,407,27,471,50,0.0,0.0,0.0,0.0,0.0,0.0,554,46,478,50,480,50,275,37,0.0,0.0,0.0,Coventry City,COV
True,True,,,461102,0,0,0,0,15.4,47,"[{'offset': 0, 'projected_percent': '15.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '16.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '16.9', 'likelihood': 1}]",,False,0,2,5.2,5.2,9,Bobby,5.2,173,False,,,4.0,461102.jpg,4.8,False,Thomas,8.6,False,,a,7,9,24,351531,14097,269742,16718,1.3,6.0,Thomas,,241.0,2023-07-22,2001-01-30,False,p461102,437,0,0,2,9,0,0,0,0,0,0,3,78,94.8,33.7,56.0,18.4,49,16,3,52,5,0.49,0.30,0.79,8.09,,,,,,,[],,85,37,173,53,81,13,104,34,0.1,0.0,0.06,0.16,1.67,1.85,625,181,38,12,62,27,45,16,1.03,0.41,10.71,Coventry City,COV
True,False,0.0,0.0,436761,0,0,0,0,0.0,-8,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Liam,0.0,174,False,Has joined Sheffield United on loan for the rest of the season,2026-09-02T16:21:03.612394Z,4.0,436761.jpg,0.0,False,Kitching,0.3,False,,u,7,9,0,981,0,32152,1059,0.0,0.0,Kitching,,241.0,2023-09-01,1999-09-25,False,p436761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,432,156,423,155,367,140,437,156,0.0,0.0,0.0,0.0,0.0,0.0,618,176,444,155,446,156,278,101,0.0,0.0,0.0,Coventry City,COV
True,True,75.0,,451284,0,0,0,0,-39.2,-285,"[{'offset': 0, 'projected_percent': '-40.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-42.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-45.2', 'likelihood': -3}]",,False,0,2,0.9,1.2,0,Milan,1.2,175,False,Hamstring injury - 75% chance of playing,2026-09-19T16:00:09.486751Z,4.0,451284.jpg,1.5,False,van Ewijk,9.1,False,,d,7,9,6,122816,911,472475,47801,0.3,1.5,van Ewijk,,152.0,2023-07-27,2000-09-08,False,p451284,360,0,0,0,10,0,0,0,1,0,0,0,7,61.6,52.7,14.0,12.8,21,13,6,27,4,0.00,0.30,0.30,7.53,,,,,,,[],,160,67,108,28,224,72,171,60,0.0,0.0,0.08,0.08,1.88,2.5,623,179,256,92,269,95,41,13,1.0,0.0,6.75,Coventry City,COV
True,True,,,173878,0,0,0,0,-41.0,32,"[{'offset': 0, 'projected_percent': '-38.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-31.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-25.2', 'likelihood': -2}]",,False,1,2,4.8,4.8,15,Jay,4.8,176,False,,,4.0,173878.jpg,4.0,False,Dasilva,0.7,False,,a,7,9,20,12564,3281,21778,812,1.2,5.0,Dasilva,,244.0,2023-07-01,1998-04-22,False,p173878,444,1,0,1,10,0,0,0,0,0,0,3,54,110.6,67.7,35.0,21.5,19,14,4,23,5,0.50,0.52,1.02,8.63,,,,,,,[],,57,24,82,16,138,38,77,18,0.1,0.0,0.11,0.21,1.75,2.03,604,166,47,18,85,36,215,84,1.01,0.2,4.66,Coventry City,COV
True,True,0.0,0.0,465390,-1,1,-1,1,0.1,0,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,2,0.0,0.0,0,Kaine,0.0,177,False,Hamstring injury - Unknown return date,2026-08-27T14:56:28.704361Z,3.9,465390.jpg,0.0,False,Kesler-Hayden,0.0,False,,i,7,9,0,1222,623,3442,217,0.0,0.0,Kesler-Hayden,,241.0,2025-07-01,2002-10-23,False,p465390,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,408,149,396,145,340,130,412,148,0.0,0.0,0.0,0.0,0.0,0.0,666,216,418,146,422,149,505,178,0.0,0.0,0.0,Coventry City,COV
True,True,,,80178,0,0,0,0,-25.9,-1,"[{'offset': 0, 'projected_percent': '-26.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-29.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.1', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,Jake,0.0,178,False,,,4.0,80178.jpg,0.0,False,Bidwell,0.1,False,,a,7,9,0,2425,118,3407,176,0.0,0.0,Bidwell,,241.0,2022-01-17,1993-03-21,False,p80178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,416,151,404,147,348,132,420,150,0.0,0.0,0.0,0.0,0.0,0.0,593,162,426,148,430,151,443,161,0.0,0.0,0.0,Coventry City,COV
True,True,,,204813,0,0,0,0,-67.7,0,"[{'offset': 0, 'projected_percent': '-67.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-67.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-67.7', 'likelihood': -3}]",,False,0,2,0.2,0.2,1,Joel,0.2,179,False,,,4.0,204813.jpg,1.0,False,Latibeaudiere,0.0,False,,a,7,9,1,957,46,1685,82,0.0,0.2,Latibeaudiere,,107.0,2023-07-18,2000-01-06,False,p204813,1,0,0,0,0,0,0,0,0,0,0,0,3,7.0,0.0,0.0,0.7,2,0,0,2,0,0.00,0.00,0.00,0.02,,,,,,,[],,347,127,415,151,359,136,382,136,0.0,0.0,0.0,0.0,1.8,0.0,606,168,377,131,300,107,518,182,0.0,0.0,180.0,Coventry City,COV
True,True,0.0,0.0,220583,0,0,0,0,-85.8,0,"[{'offset': 0, 'projected_percent': '-85.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-85.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-85.8', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Luke,0.0,180,False,Knee injury - Unknown return date,2026-08-27T14:56:28.718566Z,4.0,220583.jpg,0.0,False,Woolfenden,0.1,False,,i,7,9,0,2248,13,8835,326,0.0,0.0,Woolfenden,,241.0,2025-09-01,1998-10-21,False,p220583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,427,154,418,153,362,138,432,154,0.0,0.0,0.0,0.0,0.0,0.0,611,172,439,153,441,154,400,149,0.0,0.0,0.0,Coventry City,COV
True,False,0.0,0.0,577411,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Miguel,0.0,181,False,Has joined Academico de Viseu on loan for the rest of the season,2026-08-29T00:35:59.980316Z,4.0,577411.jpg,0.0,False,Brau,0.0,False,,u,7,9,0,275,0,2128,58,0.0,0.0,Brau,,200.0,2025-07-01,2001-12-27,False,p577411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,454,171,445,170,390,156,459,171,0.0,0.0,0.0,0.0,0.0,0.0,649,200,466,170,468,171,567,191,0.0,0.0,0.0,Coventry City,COV
