id,web_name,team_name,team_short_name,element_type,now_cost,cost_change_event,cost_change_start
438,Fletcher,Man Utd,MUN,3,4.5,0,0
425,Fredricson,Man Utd,MUN,2,4.0,0,0
414,Heaton,Man Utd,MUN,1,4.0,0,0
421,Heaven,Man Utd,MUN,2,4.5,0,0
434,J.Fletcher,Man Utd,MUN,3,5.0,0,0
435,Lacey,Man Utd,MUN,3,5.0,0,0
412,Lammens,Man Utd,MUN,1,5.0,0,0
418,Maguire,Man Utd,MUN,2,5.0,0,0
432,Mainoo,Man Utd,MUN,3,5.5,0,0
419,Martinez,Man Utd,MUN,2,5.0,0,0
422,Mazraoui,Man Utd,MUN,2,4.5,0,0
427,Mbeumo,Man Utd,MUN,3,8.0,0,0
430,Mount,Man Utd,MUN,3,5.5,0,0
441,Obi,Man Utd,MUN,4,4.5,0,0
429,Rashford,Man Utd,MUN,3,7.0,0,0
423,Shaw,Man Utd,MUN,2,4.5,0,0
43,Tielemans,Man Utd,MUN,3,5.9,-1,-1
433,Ugarte,Man Utd,MUN,3,5.0,0,0
420,Yoro,Man Utd,MUN,2,4.9,-1,-1
440,Zirkzee,Man Utd,MUN,4,5.4,-1,-1
439,Šeško,Man Utd,MUN,4,7.0,0,0
451,A.Murphy,Newcastle,NEW,2,4.0,0,0
559,Bamba,Newcastle,NEW,3,5.0,0,0
453,Barnes,Newcastle,NEW,3,6.0,0,0
447,Botman,Newcastle,NEW,2,5.0,0,0
448,Burn,Newcastle,NEW,2,4.9,-1,-1
593,Dedić,Newcastle,NEW,2,4.5,0,0
454,Elanga,Newcastle,NEW,3,6.1,1,1
634,Fernandez-Pardo,Newcastle,NEW,4,6.0,0,0
443,Gillespie,Newcastle,NEW,1,4.5,0,0
449,Hall,Newcastle,NEW,2,5.1,1,1
567,Horníček,Newcastle,NEW,1,5.0,0,0
457,J.Murphy,Newcastle,NEW,3,5.9,-1,-1
456,J.Ramsey,Newcastle,NEW,3,5.0,0,0
444,Jaouen,Newcastle,NEW,1,4.5,0,0
458,Joelinton,Newcastle,NEW,3,5.4,-1,-1
459,L.Miley,Newcastle,NEW,3,5.5,0,0
450,Livramento,Newcastle,NEW,2,4.9,-1,-1
405,N.Gonzalez,Newcastle,NEW,3,5.5,0,0
466,Neave,Newcastle,NEW,4,4.5,0,0
465,Osula,Newcastle,NEW,4,5.9,-1,-1
442,Pope,Newcastle,NEW,1,5.0,0,0
446,Schär,Newcastle,NEW,2,5.0,0,0
609,Shahar,Newcastle,NEW,2,4.0,0,0
462,Steur,Newcastle,NEW,3,5.0,0,0
445,Thiaw,Newcastle,NEW,2,5.0,0,0
461,Touré,Newcastle,NEW,3,5.9,-1,-1
460,Willock,Newcastle,NEW,3,5.0,0,0
464,Wissa,Newcastle,NEW,4,6.1,1,1
463,Woltemade,Newcastle,NEW,4,5.9,-1,-1
477,Abbott,Nott'm Forest,NFO,2,4.0,0,0
473,Aina,Nott'm Forest,NFO,2,4.5,0,0
485,Bakwa,Nott'm Forest,NFO,3,5.5,0,0
590,Benda,Nott'm Forest,NFO,1,4.5,0,0
479,Bindon,Nott'm Forest,NFO,2,4.0,0,0
167,Delap,Nott'm Forest,NFO,4,5.5,0,0
581,Diomande,Nott'm Forest,NFO,2,5.5,0,0
487,Dominguez,Nott'm Forest,NFO,3,5.0,0,0
480,Gibbs-White,Nott'm Forest,NFO,3,7.9,-1,-1
482,Hudson-Odoi,Nott'm Forest,NFO,3,5.9,-1,-1
484,Hutchinson,Nott'm Forest,NFO,3,5.4,-1,-1
488,I.Sangaré,Nott'm Forest,NFO,3,4.9,-1,-1
491,Igor Jesus,Nott'm Forest,NFO,4,5.9,-1,-1
474,Jair Cunha,Nott'm Forest,NFO,2,4.5,0,0
468,John,Nott'm Forest,NFO,1,4.5,0,0
493,Kalimuendo,Nott'm Forest,NFO,4,5.5,0,0
486,McAtee,Nott'm Forest,NFO,3,5.5,0,0
471,Milenković,Nott'm Forest,NFO,2,5.5,0,0
470,Morato,Nott'm Forest,NFO,2,5.0,0,0
472,Murillo,Nott'm Forest,NFO,2,5.5,0,0
201,Muñoz,Nott'm Forest,NFO,2,5.4,-1,-1
469,N.Williams,Nott'm Forest,NFO,2,5.0,0,0
483,Ndoye,Nott'm Forest,NFO,3,5.5,0,0
478,Netz,Nott'm Forest,NFO,2,4.5,0,0
476,O.Richards,Nott'm Forest,NFO,2,4.0,0,0
475,Savona,Nott'm Forest,NFO,2,4.5,0,0
558,Schlager,Nott'm Forest,NFO,3,5.0,0,0
467,Sels,Nott'm Forest,NFO,1,5.0,0,0
490,Wood,Nott'm Forest,NFO,4,5.9,-1,-1
489,Yates,Nott'm Forest,NFO,3,4.5,0,0
495,Austin,Spurs,TOT,1,4.0,0,0
516,Bentancur,Spurs,TOT,3,5.5,0,0
520,Bergvall,Spurs,TOT,3,5.5,0,0
509,Byfield,Spurs,TOT,2,4.0,0,0
508,Davies,Spurs,TOT,2,4.0,0,0
497,Dubravka,Spurs,TOT,1,4.0,0,0
525,Fernandes,Spurs,TOT,3,5.9,-1,-1
519,Gallagher,Spurs,TOT,3,5.4,-1,-1
522,Gray,Spurs,TOT,3,5.0,0,0
496,Kinsky,Spurs,TOT,1,4.5,0,0
512,Kudus,Spurs,TOT,3,6.5,0,0
521,Kulusevski,Spurs,TOT,3,6.5,0,0
515,Maddison,Spurs,TOT,3,6.4,-1,-1
401,Marmoush,Spurs,TOT,4,7.0,0,0
523,Moore,Spurs,TOT,3,5.0,0,0
578,Mudryk,Spurs,TOT,3,5.4,-1,-1
517,Odobert,Spurs,TOT,3,5.5,0,0
524,Olusesi,Spurs,TOT,3,4.5,0,0
518,P.M.Sarr,Spurs,TOT,3,4.9,0,-1
499,Pedro Porro,Spurs,TOT,2,5.5,0,0
507,Phillips,Spurs,TOT,2,4.5,0,0
527,Richarlison,Spurs,TOT,4,5.9,-1,-1
502,Robertson,Spurs,TOT,2,4.5,0,0
500,Romero,Spurs,TOT,2,5.0,0,0
510,Rowswell,Spurs,TOT,2,4.0,0,0
528,Scarlett,Spurs,TOT,4,4.5,0,0
498,Senesi,Spurs,TOT,2,5.9,-1,-1
526,Solanke,Spurs,TOT,4,5.9,-1,-1
511,Souza,Spurs,TOT,2,4.0,0,0
505,Spence,Spurs,TOT,2,4.5,0,0
403,Sávio,Spurs,TOT,3,6.5,0,0
514,Tel,Spurs,TOT,3,5.9,-1,-1
455,Tonali,Spurs,TOT,3,5.4,-1,-1
147,Tosin,Spurs,TOT,2,4.5,0,0
506,Udogie,Spurs,TOT,2,4.5,0,0
112,Van Hecke,Spurs,TOT,2,4.9,-1,-1
503,Van de Ven,Spurs,TOT,2,5.0,0,0
494,Vicario,Spurs,TOT,1,4.5,0,0
601,Williams-Barnett,Spurs,TOT,3,4.5,0,0
513,Xavi,Spurs,TOT,3,6.0,0,0
546,Adingra,Sunderland,SUN,3,4.9,-1,-1
613,Ahoka,Sunderland,SUN,3,4.5,0,0
535,Alderete,Sunderland,SUN,2,5.0,0,0
532,Ballard,Sunderland,SUN,2,5.0,0,0
552,Brobbey,Sunderland,SUN,4,5.9,-1,-1
501,Danso,Sunderland,SUN,2,5.0,0,0
543,Diarra,Sunderland,SUN,3,5.5,0,0
542,E.Le Fée,Sunderland,SUN,3,5.9,-1,-1
531,Ellborg,Sunderland,SUN,1,4.5,0,0
646,Fofana,Sunderland,SUN,3,5.5,0,0
538,Hjelde,Sunderland,SUN,2,4.0,0,0
534,Hume,Sunderland,SUN,2,4.5,0,0
553,Isidor,Sunderland,SUN,4,5.5,0,0
651,J.Angulo,Sunderland,SUN,4,4.5,0,0
550,Jocelin.T,Sunderland,SUN,3,5.0,0,0
540,Masuaku,Sunderland,SUN,2,4.0,0,0
612,Methalie,Sunderland,SUN,2,4.5,0,0
541,Meunier,Sunderland,SUN,2,4.5,0,0
533,Mukiele,Sunderland,SUN,2,5.5,0,0
547,Mundle,Sunderland,SUN,3,5.0,0,0
551,N.Angulo,Sunderland,SUN,3,5.0,0,0
539,O'Nien,Sunderland,SUN,2,4.0,0,0
530,Patterson,Sunderland,SUN,1,4.0,0,0
536,Reinildo,Sunderland,SUN,2,4.5,0,0
548,Rigg,Sunderland,SUN,3,5.0,0,0
529,Roefs,Sunderland,SUN,1,5.0,0,0
545,Sadiki,Sunderland,SUN,3,5.0,0,0
537,Seelt,Sunderland,SUN,2,4.5,0,0
549,Talbi,Sunderland,SUN,3,5.4,-1,-1
544,Xhaka,Sunderland,SUN,3,5.5,0,0
