can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,team_short_name
True,True,0.0,0.0,503037,0,0,0,0,-91.2,-5,"[{'offset': 0, 'projected_percent': '-92.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-95.0', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-97.4', 'likelihood': -4}]",,False,0,4,0.0,0.0,0,Emmanuel,0.0,170,False,Hamstring injury - Expected back 10 Oct,2026-09-09T15:00:09.063849Z,5.0,503037.jpg,0.0,False,Emegha,0.1,False,,i,6,8,0,6054,54,12299,792,0.0,0.0,Emegha,,152.0,2026-06-15,2003-02-03,False,p503037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-confirms-chelsea-team-news-for-hull-city,609,64,615,68,591,63,615,68,0.0,0.0,0.0,0.0,0.0,0.0,307,58,612,66,618,69,404,60,0.0,0.0,0.0,Chelsea,CHE
True,True,,,437499,-1,1,-1,1,-5.5,-57,"[{'offset': 0, 'projected_percent': '-5.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.2', 'likelihood': -1}]",,False,0,2,2.6,2.6,3,Maxence,2.6,200,False,,,5.9,437499.jpg,2.6,False,Lacroix,6.8,False,,a,6,8,13,171824,5170,417691,22115,0.4,2.2,Lacroix,,73.0,2026-07-30,2000-04-06,False,p437499,364,0,1,0,10,0,0,0,1,0,0,0,28,116.2,13.9,14.0,14.4,37,8,10,47,4,0.15,0.22,0.37,7.93,,,,,,,[],,49,21,251,91,229,75,154,52,0.04,0.0,0.05,0.09,1.96,2.47,85,7,146,55,186,72,56,22,0.99,0.0,11.62,Chelsea,CHE
True,True,,,549939,0,0,-1,1,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Mike,0.0,560,False,,,4.4,549939.jpg,0.0,False,Penders,0.1,False,,a,6,8,0,1954,179,3541,221,0.0,0.0,Penders,,21.0,2024-08-27,2005-07-31,False,p549939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,475,51,467,33,417,28,480,51,0.0,0.0,0.0,0.0,0.0,0.0,574,47,478,51,489,51,474,55,0.0,0.0,0.0,Chelsea,CHE
True,True,100.0,100.0,622758,0,0,0,0,-3.4,0,"[{'offset': 0, 'projected_percent': '-3.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.4', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Aaron,0.0,561,False,,2026-08-23T19:00:08.536705Z,4.5,622758.jpg,0.0,False,Anselmino,0.0,False,,a,6,8,0,802,45,1234,86,0.0,0.0,Anselmino,,10.0,2024-08-08,2005-04-29,False,p622758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,537,201,533,200,493,195,542,201,0.0,0.0,0.0,0.0,0.0,0.0,533,134,541,199,550,201,572,193,0.0,0.0,0.0,Chelsea,CHE
True,True,,,543158,0,0,-1,1,-11.6,0,"[{'offset': 0, 'projected_percent': '-11.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-11.6', 'likelihood': -1}]",,False,0,3,0.6,0.6,2,Valentín,0.6,568,False,,,5.4,543158.jpg,1.0,False,Barco,0.1,False,,a,6,8,3,3088,165,6897,330,0.1,0.6,Barco,,10.0,2026-08-02,2004-07-23,False,p543158,115,0,0,0,3,0,0,0,1,0,0,0,29,12.8,7.2,11.0,3.0,4,5,3,12,1,0.07,0.11,0.18,2.83,,,,,,,[],,307,135,287,143,250,130,321,148,0.05,0.0,0.09,0.14,2.21,2.35,208,132,315,145,383,180,385,142,0.78,0.0,9.39,Chelsea,CHE
True,True,,,498444,0,0,-1,1,-46.9,1,"[{'offset': 0, 'projected_percent': '-46.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-45.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-44.0', 'likelihood': -3}]",,False,0,2,1.0,1.0,1,Pep,1.0,583,False,,,4.9,498444.jpg,1.0,False,Chavarría,0.1,False,,a,6,8,5,3263,303,11006,400,0.2,1.0,Chavarria,,200.0,2026-08-12,1998-04-10,False,p498444,208,0,0,0,4,0,0,0,0,0,0,0,17,30.8,31.4,12.0,7.5,11,7,5,16,1,0.04,0.07,0.11,4.10,,,,,,,[],,252,106,182,56,237,80,242,92,0.02,0.0,0.03,0.05,1.77,1.73,385,71,264,98,339,132,366,141,0.43,0.0,6.92,Chelsea,CHE
True,True,,,636846,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-10-01T21:17:24.996715Z,False,0,3,1.1,1.1,1,Mahdi,1.0,662,False,,,4.5,636846.jpg,1.0,False,Nicoll-Jazuli,0.0,False,,a,6,8,1,257,257,45,45,0.2,0.2,Nicoll-Jazuli,,241.0,2026-07-01,2010-01-06,False,p636846,3,0,0,0,1,0,0,0,0,0,0,0,5,4.6,1.7,0.0,0.6,0,0,2,2,0,0.00,0.00,0.00,0.43,,,,,,,[],,364,170,340,171,498,196,387,181,0.0,0.0,0.0,0.0,12.9,30.0,538,282,263,117,325,140,641,277,0.0,0.0,60.0,Chelsea,CHE
True,True,,,231065,0,0,0,0,-73.4,0,"[{'offset': 0, 'projected_percent': '-73.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-73.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-73.4', 'likelihood': -3}]",,False,0,2,3.5,3.5,8,Ethan,3.5,91,False,,,4.5,231065.jpg,3.5,False,Pinnock,0.1,False,,a,7,9,14,2437,268,3934,163,0.8,3.1,Pinnock,,107.0,2026-08-26,1993-05-29,False,p231065,282,0,0,1,7,0,0,0,1,0,0,0,15,90.8,1.7,10.0,10.3,41,4,3,44,3,0.12,0.00,0.12,6.57,,,,,,,[],,94,43,339,122,254,86,204,72,0.04,0.0,0.0,0.04,2.1,2.23,460,102,88,35,117,47,468,167,0.96,0.32,14.04,Coventry City,COV
True,True,100.0,100.0,428580,0,0,-1,1,-28.3,0,"[{'offset': 0, 'projected_percent': '-28.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-28.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-28.3', 'likelihood': -2}]",,False,0,3,1.8,1.8,3,Frank,1.8,104,False,,2026-09-15T09:00:07.851220Z,4.9,428580.jpg,2.2,False,Onyeka,0.1,False,,a,7,9,9,3935,125,9452,325,0.4,1.8,Onyeka,,157.0,2026-07-01,1998-01-01,False,p428580,314,0,0,1,7,0,0,0,0,0,0,0,34,19.4,4.7,21.0,4.5,9,14,5,28,4,0.03,0.02,0.05,6.31,,,,,,,[],,286,122,308,158,182,97,300,135,0.01,0.0,0.01,0.02,1.81,2.01,367,221,205,94,211,92,417,155,1.15,0.29,8.03,Coventry City,COV
True,True,,,472739,0,0,0,0,-53.9,4,"[{'offset': 0, 'projected_percent': '-53.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-52.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-52.1', 'likelihood': -3}]",,False,1,1,3.8,3.8,11,Carl,3.8,110,False,,,4.5,472739.jpg,3.2,False,Rushworth,0.8,False,,a,7,9,16,22951,1804,57497,4333,0.8,3.6,Rushworth,,241.0,2026-08-04,2001-07-02,False,p472739,450,0,1,1,10,0,0,0,0,0,9,2,56,90.6,10.0,0.0,10.1,4,50,0,0,5,0.00,0.02,0.02,8.63,,,,,,,[],,95,18,281,2,453,46,208,15,0.0,1.8,0.0,0.0,1.73,2.0,484,39,80,8,127,13,204,30,1.0,0.2,0.0,Coventry City,COV
True,False,0.0,0.0,484389,0,0,0,0,0.0,-8,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Oliver,0.0,171,False,Has joined Leyton Orient on loan for the rest of the season,2026-09-02T15:44:14.839336Z,4.0,484389.jpg,0.0,False,Dovin,1.0,False,,u,7,9,0,8924,0,56618,3450,0.0,0.0,Dovin,,206.0,2024-07-19,2002-07-11,False,p484389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,439,46,430,27,374,22,444,46,0.0,0.0,0.0,0.0,0.0,0.0,629,70,441,46,453,46,176,26,0.0,0.0,0.0,Coventry City,COV
True,True,,,110690,0,0,-1,1,-4.3,-4,"[{'offset': 0, 'projected_percent': '-5.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.4', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Ben,0.0,172,False,,,4.4,110690.jpg,0.0,False,Wilson,0.4,False,,a,7,9,0,1324,154,12159,462,0.0,0.0,Wilson,,241.0,2019-07-01,1992-08-09,False,p110690,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,466,50,458,32,407,27,471,50,0.0,0.0,0.0,0.0,0.0,0.0,552,46,469,50,480,50,276,37,0.0,0.0,0.0,Coventry City,COV
True,True,,,461102,0,0,0,0,15.7,7,"[{'offset': 0, 'projected_percent': '15.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '15.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '15.9', 'likelihood': 1}]",,False,0,2,5.2,5.2,9,Bobby,5.2,173,False,,,4.0,461102.jpg,4.8,False,Thomas,8.6,False,,a,7,9,24,354977,17543,274092,21068,1.3,6.0,Thomas,,241.0,2023-07-22,2001-01-30,False,p461102,437,0,0,2,9,0,0,0,0,0,0,3,78,94.8,33.7,56.0,18.4,49,16,3,52,5,0.49,0.30,0.79,8.09,,,,,,,[],,85,37,173,53,81,13,104,34,0.1,0.0,0.06,0.16,1.67,1.85,625,181,36,12,62,27,45,16,1.03,0.41,10.71,Coventry City,COV
True,False,0.0,0.0,436761,0,0,0,0,0.0,-8,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Liam,0.0,174,False,Has joined Sheffield United on loan for the rest of the season,2026-09-02T16:21:03.612394Z,4.0,436761.jpg,0.0,False,Kitching,0.3,False,,u,7,9,0,981,0,32386,1293,0.0,0.0,Kitching,,241.0,2023-09-01,1999-09-25,False,p436761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,432,156,423,155,367,140,437,156,0.0,0.0,0.0,0.0,0.0,0.0,618,176,434,152,446,156,278,101,0.0,0.0,0.0,Coventry City,COV
True,True,75.0,,451284,0,0,0,0,-41.3,-116,"[{'offset': 0, 'projected_percent': '-41.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-42.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-43.9', 'likelihood': -3}]",,False,0,2,0.9,1.2,0,Milan,1.2,175,False,Hamstring injury - 75% chance of playing,2026-09-19T16:00:09.486751Z,4.0,451284.jpg,1.5,False,van Ewijk,8.9,False,,d,7,9,6,122890,985,482528,57854,0.3,1.5,van Ewijk,,152.0,2023-07-27,2000-09-08,False,p451284,360,0,0,0,10,0,0,0,1,0,0,0,7,61.6,52.7,14.0,12.8,21,13,6,27,4,0.00,0.30,0.30,7.53,,,,,,,[],,160,67,108,28,224,72,171,60,0.0,0.0,0.08,0.08,1.88,2.5,623,179,249,88,269,95,42,13,1.0,0.0,6.75,Coventry City,COV
True,True,,,173878,0,0,0,0,-37.3,11,"[{'offset': 0, 'projected_percent': '-36.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-33.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.7', 'likelihood': -2}]",,False,1,2,4.8,4.8,15,Jay,4.8,176,False,,,4.0,173878.jpg,4.0,False,Dasilva,0.7,False,,a,7,9,20,13445,4162,22008,1042,1.2,5.0,Dasilva,,244.0,2023-07-01,1998-04-22,False,p173878,444,1,0,1,10,0,0,0,0,0,0,3,54,110.6,67.7,35.0,21.5,19,14,4,23,5,0.50,0.52,1.02,8.63,,,,,,,[],,57,24,82,16,138,38,77,18,0.1,0.0,0.11,0.21,1.75,2.03,604,166,46,20,85,36,213,83,1.01,0.2,4.66,Coventry City,COV
True,True,0.0,0.0,465390,-1,1,-1,1,0.1,3,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",,False,0,2,0.0,0.0,0,Kaine,0.0,177,False,Hamstring injury - Unknown return date,2026-08-27T14:56:28.704361Z,3.9,465390.jpg,0.0,False,Kesler-Hayden,0.0,False,,i,7,9,0,1317,718,3519,294,0.0,0.0,Kesler-Hayden,,241.0,2025-07-01,2002-10-23,False,p465390,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,408,149,396,145,340,130,412,148,0.0,0.0,0.0,0.0,0.0,0.0,666,216,408,143,422,149,503,177,0.0,0.0,0.0,Coventry City,COV
True,True,,,80178,0,0,0,0,-26.1,0,"[{'offset': 0, 'projected_percent': '-26.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-26.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.1', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,Jake,0.0,178,False,,,4.0,80178.jpg,0.0,False,Bidwell,0.1,False,,a,7,9,0,2445,138,3443,212,0.0,0.0,Bidwell,,241.0,2022-01-17,1993-03-21,False,p80178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,416,151,404,147,348,132,420,150,0.0,0.0,0.0,0.0,0.0,0.0,593,162,416,145,430,151,443,161,0.0,0.0,0.0,Coventry City,COV
True,True,,,204813,0,0,0,0,-69.0,0,"[{'offset': 0, 'projected_percent': '-69.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-69.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-69.0', 'likelihood': -3}]",,False,0,2,0.2,0.2,1,Joel,0.2,179,False,,,4.0,204813.jpg,1.0,False,Latibeaudiere,0.0,False,,a,7,9,1,964,53,1700,97,0.0,0.2,Latibeaudiere,,107.0,2023-07-18,2000-01-06,False,p204813,1,0,0,0,0,0,0,0,0,0,0,0,3,7.0,0.0,0.0,0.7,2,0,0,2,0,0.00,0.00,0.00,0.02,,,,,,,[],,347,127,415,151,359,136,382,136,0.0,0.0,0.0,0.0,1.8,0.0,606,168,364,127,300,107,518,182,0.0,0.0,180.0,Coventry City,COV
True,True,0.0,0.0,220583,0,0,0,0,-87.5,-2,"[{'offset': 0, 'projected_percent': '-88.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-89.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-90.3', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Luke,0.0,180,False,Knee injury - Unknown return date,2026-08-27T14:56:28.718566Z,4.0,220583.jpg,0.0,False,Woolfenden,0.1,False,,i,7,9,0,2250,15,8896,387,0.0,0.0,Woolfenden,,241.0,2025-09-01,1998-10-21,False,p220583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,427,154,418,153,362,138,432,154,0.0,0.0,0.0,0.0,0.0,0.0,611,172,429,150,441,154,400,149,0.0,0.0,0.0,Coventry City,COV
True,False,0.0,0.0,577411,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Miguel,0.0,181,False,Has joined Academico de Viseu on loan for the rest of the season,2026-08-29T00:35:59.980316Z,4.0,577411.jpg,0.0,False,Brau,0.0,False,,u,7,9,0,275,0,2140,70,0.0,0.0,Brau,,200.0,2025-07-01,2001-12-27,False,p577411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,454,171,445,170,390,156,459,171,0.0,0.0,0.0,0.0,0.0,0.0,649,200,456,167,468,171,567,191,0.0,0.0,0.0,Coventry City,COV
True,True,0.0,25.0,539142,0,0,0,0,-44.3,-19,"[{'offset': 0, 'projected_percent': '-45.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-46.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-48.2', 'likelihood': -3}]",,False,0,2,0.0,0.2,0,Aurèle,0.8,182,False,Calf injury - Unknown return date,2026-09-17T07:30:09.329041Z,4.0,539142.jpg,1.0,False,Amenda,0.6,False,,i,7,9,4,11465,20,31974,5072,0.2,1.0,Amenda,,207.0,2026-07-16,2003-07-31,False,p539142,360,0,0,0,10,0,0,0,1,0,0,0,-3,62.8,14.5,15.0,9.4,23,11,1,24,4,0.02,0.39,0.41,7.53,,,,,,,[],,154,66,246,87,215,67,218,78,0.0,0.0,0.1,0.1,1.88,2.5,638,189,277,100,302,109,229,87,1.0,0.0,6.0,Coventry City,COV
True,True,100.0,100.0,480457,0,0,-1,1,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,3.0,3.0,5,Jack,3.0,183,False,,2026-07-23T12:01:23.481435Z,4.9,480457.jpg,2.6,False,Rudoni,0.1,False,,a,7,9,13,4081,611,7868,479,0.6,2.7,Rudoni,,241.0,2024-06-20,2001-06-14,False,p480457,297,0,0,2,4,0,0,0,0,0,0,0,51,51.2,140.8,80.0,27.2,9,21,4,34,4,0.92,1.11,2.03,4.49,5.0,,1.0,,,,[],,192,80,20,19,47,29,44,33,0.28,0.0,0.34,0.62,1.36,1.21,379,225,113,44,179,78,412,152,1.21,0.61,10.3,Coventry City,COV
True,True,,,168144,0,0,-1,1,-23.6,0,"[{'offset': 0, 'projected_percent': '-23.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-23.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-23.6', 'likelihood': -2}]",,False,0,3,2.2,2.2,3,Matt,2.2,184,False,,,4.9,168144.jpg,2.2,False,Grimes,0.1,False,,a,7,9,11,4033,136,11069,678,0.4,2.2,Grimes,,241.0,2025-01-31,1995-07-15,False,p168144,443,0,0,1,9,0,0,0,0,0,0,0,62,64.4,48.0,6.0,11.8,13,16,9,38,5,0.12,0.13,0.25,8.42,1.0,,,,3.0,,[],,149,54,125,83,286,146,183,90,0.02,0.0,0.03,0.05,1.71,1.83,346,208,171,74,208,89,391,144,1.02,0.2,7.72,Coventry City,COV
True,True,,,501459,0,0,-2,2,-17.4,0,"[{'offset': 0, 'projected_percent': '-17.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-17.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.4', 'likelihood': -1}]",,False,0,3,0.2,0.2,0,Tatsuhiro,0.2,185,False,,,4.8,501459.jpg,1.0,False,Sakamoto,0.1,False,,a,7,9,1,989,99,5670,298,0.0,0.2,Sakamoto,,108.0,2023-07-10,1996-10-22,False,p501459,31,0,0,0,1,0,0,0,0,0,0,0,8,6.2,5.9,7.0,1.9,0,2,2,4,0,0.02,0.02,0.04,0.69,,,,,,,[],,354,164,295,148,276,142,349,165,0.06,0.0,0.06,0.12,2.0,2.9,416,254,377,174,328,142,475,185,0.0,0.0,11.61,Coventry City,COV
True,True,100.0,100.0,241293,-1,1,-2,2,-0.2,-2,"[{'offset': 0, 'projected_percent': '-1.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-2.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-4.5', 'likelihood': -1}]",,False,0,3,1.2,1.2,1,Ephron,1.2,186,False,,2026-08-19T18:00:08.310507Z,5.3,241293.jpg,1.2,False,Mason-Clark,0.1,False,,a,7,9,5,1096,57,5885,281,0.2,0.9,Mason-Clark,,107.0,2024-02-01,1999-08-25,False,p241293,231,0,0,0,3,0,0,0,0,0,0,0,19,15.4,51.6,52.0,11.7,6,9,0,15,4,0.51,0.12,0.63,3.16,,,,,,,[],,299,129,113,75,89,53,187,91,0.2,0.0,0.05,0.25,1.23,1.17,220,138,253,115,292,133,438,167,1.56,0.0,5.84,Coventry City,COV
True,True,0.0,0.0,439668,-1,1,-2,2,-3.3,0,"[{'offset': 0, 'projected_percent': '-3.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.3', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Josh,0.0,187,False,Unspecified injury - Expected back 12 Oct,2026-09-10T18:30:08.877110Z,4.8,439668.jpg,0.0,False,Eccles,0.0,False,,i,7,9,0,624,11,1449,73,0.0,0.0,Eccles,,241.0,2018-07-01,2000-04-06,False,p439668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,555,227,551,233,513,206,560,228,0.0,0.0,0.0,0.0,0.0,0.0,414,253,559,231,567,235,612,259,0.0,0.0,0.0,Coventry City,COV
True,True,,,226965,-1,1,-2,2,-7.8,-4,"[{'offset': 0, 'projected_percent': '-9.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-16.4', 'likelihood': -1}]",,False,0,3,0.5,0.5,0,Victor,0.5,188,False,,,5.3,226965.jpg,1.0,False,Torp,0.1,False,,a,7,9,3,789,36,7858,326,0.1,0.6,Torp,,58.0,2024-01-11,1999-07-30,False,p226965,53,0,0,0,2,0,0,0,0,0,0,0,13,7.2,20.4,0.0,2.7,1,2,0,3,0,0.00,0.12,0.12,1.22,2.0,,2.0,,2.0,,[],,345,160,218,119,608,262,331,156,0.0,0.0,0.2,0.2,2.07,3.4,218,136,337,157,362,163,415,153,0.0,0.0,5.09,Coventry City,COV
True,True,,,684268,0,0,-1,1,0.6,-2,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.5', 'likelihood': 1}]",,False,0,3,0.0,0.0,0,George,0.0,189,False,,,4.4,684268.jpg,0.0,False,Shepherd,0.3,False,,a,7,9,0,9850,3130,14596,1725,0.0,0.0,Shepherd,,,,,False,p684268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,478,197,470,203,420,175,483,198,0.0,0.0,0.0,0.0,0.0,0.0,578,298,482,201,492,205,305,106,0.0,0.0,0.0,Coventry City,COV
True,True,,,469272,0,0,-1,1,-71.5,0,"[{'offset': 0, 'projected_percent': '-71.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-71.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-71.5', 'likelihood': -3}]",,False,0,3,0.8,0.8,1,Loum,0.8,190,False,,,5.4,469272.jpg,1.2,False,Tchaouna,0.1,False,,a,7,9,5,3125,9,8128,251,0.1,0.9,Tchaouna,,73.0,2026-07-11,2003-09-08,False,p469272,211,0,0,0,3,0,0,0,0,0,0,0,32,25.4,50.5,46.0,12.3,6,11,1,18,2,0.23,0.18,0.41,3.23,3.0,,,,,,[],,263,109,116,78,103,58,178,88,0.1,0.0,0.08,0.18,1.38,1.28,197,123,289,133,294,134,422,159,0.85,0.0,7.68,Coventry City,COV
True,False,0.0,0.0,492498,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Raphael,0.0,191,False,Has joined Burton Albion on loan for the rest of the season,2026-09-02T15:44:14.868001Z,4.5,492498.jpg,0.0,False,Borges Rodrigues,0.1,False,,u,7,9,0,1943,0,11349,525,0.0,0.0,Borges Rodrigues,,13.0,2024-07-01,2003-09-11,False,p492498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,504,203,501,209,458,181,509,204,0.0,0.0,0.0,0.0,0.0,0.0,490,264,508,207,518,211,437,166,0.0,0.0,0.0,Coventry City,COV
