can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,team_short_name
True,True,,,230650,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-09T14:56:25.380082Z,False,0,1,0.0,0.0,0,Michele,0.0,615,False,,,4.5,230650.jpg,0.0,False,Di Gregorio,0.0,False,,a,3,91,0,1905,260,642,160,0.0,0.0,Di Gregorio,,106.0,2026-08-25,1997-07-27,False,p230650,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,421,57,417,38,353,37,431,57,0.0,0.0,0.0,0.0,0.0,0.0,471,36,463,57,463,57,537,60,0.0,0.0,0.0,Bournemouth,BOU
True,True,,,200720,0,0,0,0,38.6,-183,"[{'offset': 0, 'projected_percent': '38.2', 'likelihood': 2}, {'offset': 1, 'projected_percent': '35.8', 'likelihood': 2}, {'offset': 2, 'projected_percent': '33.4', 'likelihood': 2}]",,False,0,1,3.7,3.7,2,Caoimhín,3.7,82,False,,,5.0,200720.jpg,3.7,False,Kelleher,6.9,False,,a,4,94,11,197833,9696,93033,14164,0.7,2.2,Kelleher,,104.0,2025-06-03,1998-11-23,False,p200720,270,0,0,1,2,0,0,0,0,0,7,0,51,40.8,0.0,0.0,4.0,4,15,0,0,3,0.00,0.01,0.01,3.74,,,,,,,[],,87,11,532,60,488,60,191,12,0.0,2.33,0.0,0.0,1.25,0.67,263,10,86,5,94,5,61,9,1.0,0.33,0.0,Brentford,BRE
True,True,,,507433,0,0,0,0,-29.5,0,"[{'offset': 0, 'projected_percent': '-29.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-29.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-29.5', 'likelihood': -2}]",,False,0,1,0.0,0.0,0,Hákon Rafn,0.0,83,False,,,4.5,507433.jpg,0.0,False,Valdimarsson,0.1,False,,a,4,94,0,1778,161,2564,267,0.0,0.0,Valdimarsson,,99.0,2024-01-26,2001-10-13,False,p507433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,445,60,447,46,389,45,455,60,0.0,0.0,0.0,0.0,0.0,0.0,517,44,486,60,486,60,417,48,0.0,0.0,0.0,Brentford,BRE
True,True,25.0,,432830,0,0,0,0,6.1,-1321,"[{'offset': 0, 'projected_percent': '3.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-40.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-89.9', 'likelihood': -3}]",,False,0,2,0.8,3.3,1,Nathan,3.3,84,False,Calf injury - 25% chance of playing,2026-09-05T18:00:06.182495Z,5.5,432830.jpg,3.3,False,Collins,2.0,False,,d,4,94,10,58380,1116,48631,18674,0.6,1.8,Collins,,104.0,2023-07-04,2001-04-30,False,p432830,196,0,0,1,1,0,0,0,1,0,0,0,39,39.6,22.4,51.0,11.3,15,11,2,17,3,0.51,0.05,0.56,2.13,,,,,,,[],https://www.brentfordfc.com/en/news/article/first-team-nathan-collins-injury-update-brentford-v-sunderland-premier-league?utm_source=chatgpt.com,93,42,115,35,32,2,52,10,0.23,0.0,0.02,0.25,0.98,0.46,153,18,104,39,115,45,127,52,1.38,0.46,7.81,Brentford,BRE
True,True,0.0,0.0,444765,0,0,-1,1,-15.2,-12,"[{'offset': 0, 'projected_percent': '-16.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-24.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.7', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,Sepp,0.0,85,False,Groin injury - Unknown return date,2026-08-15T15:30:06.416627Z,4.9,444765.jpg,0.0,False,van den Berg,0.1,False,,i,4,94,0,287,21,7034,448,0.0,0.0,Van den Berg,,152.0,2024-08-22,2001-12-20,False,p444765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.brentfordfc.com/en/news/article/first-team-brentford-v-tottenham-hotspur-premier-league-team-news-mamadou-sangar%C3%A9,506,195,507,195,455,187,516,195,0.0,0.0,0.0,0.0,0.0,0.0,399,72,541,199,541,199,460,163,0.0,0.0,0.0,Brentford,BRE
True,True,,,249231,0,0,0,0,50.9,-115,"[{'offset': 0, 'projected_percent': '50.6', 'likelihood': 3}, {'offset': 1, 'projected_percent': '49.1', 'likelihood': 3}, {'offset': 2, 'projected_percent': '47.6', 'likelihood': 3}]",,False,0,3,6.0,6.0,2,Keane,6.0,86,False,,,5.5,249231.jpg,6.0,False,Lewis-Potter,2.2,False,,a,4,94,18,163409,9658,41244,8201,1.1,3.3,Lewis-Potter,,241.0,2022-07-12,2001-02-22,False,p249231,267,1,1,1,2,0,0,0,0,0,0,3,70,85.6,47.5,21.0,15.4,11,12,4,27,3,1.03,0.65,1.68,3.74,,,1.0,,,,[],,5,4,34,28,86,47,24,18,0.35,0.0,0.22,0.57,1.26,0.67,150,91,34,15,38,17,119,37,1.01,0.34,9.1,Brentford,BRE
True,True,,,191866,0,0,0,0,58.7,-223,"[{'offset': 0, 'projected_percent': '58.1', 'likelihood': 3}, {'offset': 1, 'projected_percent': '55.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '52.2', 'likelihood': 3}]",,False,0,2,4.3,4.3,2,Kristoffer,4.3,87,False,,,4.5,191866.jpg,4.3,False,Ajer,5.1,False,,a,4,94,13,260155,15724,95718,19886,1.0,2.9,Ajer,,161.0,2021-07-21,1998-04-17,False,p191866,270,0,0,1,2,0,0,0,1,0,0,0,44,57.8,21.9,37.0,11.7,30,7,2,32,3,0.11,0.03,0.14,3.74,,,,,,,[],,35,11,117,36,49,8,46,8,0.04,0.0,0.01,0.05,1.25,0.67,455,97,60,24,66,27,73,31,1.0,0.33,10.67,Brentford,BRE
True,True,,,607464,0,0,1,-1,38.2,-858,"[{'offset': 0, 'projected_percent': '36.2', 'likelihood': 2}, {'offset': 1, 'projected_percent': '24.9', 'likelihood': 2}, {'offset': 2, 'projected_percent': '13.6', 'likelihood': 1}]",,False,1,2,5.3,5.3,1,Michael,5.3,88,False,,,4.6,607464.jpg,5.3,False,Kayode,9.4,False,,a,4,94,16,528142,15826,132300,31530,1.2,3.5,Kayode,,106.0,2025-07-01,2004-07-10,False,p607464,207,1,0,1,1,0,0,0,0,0,0,1,47,48.2,17.5,54.0,11.9,12,11,1,13,3,0.55,0.21,0.76,2.28,,,,,,,[],,63,25,134,39,29,1,45,7,0.24,0.0,0.09,0.33,0.99,0.43,423,80,41,18,46,20,44,17,1.3,0.43,5.65,Brentford,BRE
True,True,,,194010,0,0,0,0,-62.8,-13,"[{'offset': 0, 'projected_percent': '-64.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-72.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-80.9', 'likelihood': -3}]",,False,0,2,0.3,0.3,0,Rico,0.3,89,False,,,4.5,194010.jpg,1.0,False,Henry,0.2,False,,a,4,94,1,1209,104,4908,560,0.1,0.2,Henry,,107.0,2016-08-31,1997-07-08,False,p194010,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,415,165,410,164,345,147,425,165,0.0,0.0,0.0,0.0,0.0,0.0,456,98,343,124,279,106,332,122,0.0,0.0,0.0,Brentford,BRE
True,True,,,472713,0,0,0,0,0.0,-2,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-2.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.0', 'likelihood': -1}]",,False,0,2,1.0,1.0,1,Aaron,1.0,90,False,,,4.5,472713.jpg,1.0,False,Hickey,0.1,False,,a,4,94,3,1375,99,1621,189,0.2,0.7,Hickey,,243.0,2022-07-09,2002-06-10,False,p472713,61,0,0,0,1,0,0,0,0,0,0,0,8,4.0,4.4,0.0,0.8,4,4,2,6,0,0.00,0.02,0.02,1.46,,,,,,,[],,286,106,214,68,375,165,300,109,0.0,0.0,0.03,0.03,2.15,1.48,500,129,253,95,287,113,465,164,0.0,0.0,8.85,Brentford,BRE
True,True,,,570241,0,0,0,0,-52.2,-2,"[{'offset': 0, 'projected_percent': '-54.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-69.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-85.0', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Kim,0.0,92,False,,,4.5,570241.jpg,0.0,False,Ji-soo,0.0,False,,a,4,94,0,294,31,557,75,0.0,0.0,Ji-soo,Kim Ji-Soo,114.0,2023-07-20,2004-12-24,False,p570241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,464,184,465,185,408,174,474,184,0.0,0.0,0.0,0.0,0.0,0.0,537,142,503,190,503,190,573,196,0.0,0.0,0.0,Brentford,BRE
True,True,,,513086,0,0,0,0,-66.4,-7,"[{'offset': 0, 'projected_percent': '-67.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-74.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-80.5', 'likelihood': -3}]",,False,0,2,1.3,1.3,4,Jannik,1.3,93,False,,,4.5,513086.jpg,4.0,False,Schuster,0.1,False,,a,4,94,4,368,60,2867,189,0.3,0.9,Schuster,,14.0,2026-06-15,2006-05-16,False,p513086,73,0,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,10,0,0,10,0,0.10,0.01,0.11,1.61,,,,,,,[],,447,180,449,181,391,170,457,180,0.12,0.0,0.01,0.13,1.98,1.23,519,137,220,82,79,32,375,140,0.0,0.0,12.33,Brentford,BRE
True,True,,,513418,0,0,0,0,41.3,-434,"[{'offset': 0, 'projected_percent': '40.3', 'likelihood': 3}, {'offset': 1, 'projected_percent': '34.5', 'likelihood': 2}, {'offset': 2, 'projected_percent': '28.8', 'likelihood': 2}]",,False,0,3,5.0,5.0,2,Kevin,5.0,94,False,,,6.0,513418.jpg,5.0,False,Schade,4.1,False,,a,4,94,15,175067,9781,93226,19931,0.8,2.5,Schade,,80.0,2023-07-01,2001-11-27,False,p513418,267,1,0,1,2,0,0,0,0,0,0,3,62,60.0,22.9,93.0,17.6,4,14,5,23,3,0.77,0.20,0.97,3.74,,,,,2.0,,[],,30,15,111,67,4,1,15,11,0.26,0.0,0.07,0.33,1.26,0.67,78,53,51,24,56,25,85,28,1.01,0.34,7.75,Brentford,BRE
True,True,,,533463,-1,1,-1,1,-14.7,-269,"[{'offset': 0, 'projected_percent': '-19.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-47.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-75.1', 'likelihood': -3}]",,False,0,3,1.7,1.7,1,Dango,1.7,95,False,,,6.4,533463.jpg,1.7,False,Ouattara,0.8,False,,a,4,94,5,12375,420,46899,6366,0.3,0.8,O.Dango,,35.0,2025-08-16,2002-02-11,False,p533463,140,0,0,1,1,0,0,0,0,0,0,0,28,16.4,46.3,17.0,8.0,8,14,2,24,2,0.07,0.38,0.45,2.18,4.0,,,,,,[],,201,80,38,31,106,55,100,52,0.04,0.0,0.24,0.28,1.4,0.64,52,36,215,98,239,106,218,71,1.29,0.64,15.43,Brentford,BRE
True,True,,,440089,0,0,0,0,-65.5,46,"[{'offset': 0, 'projected_percent': '-63.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-50.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-37.0', 'likelihood': -2}]",,False,0,3,4.0,4.0,8,Mikkel,4.0,96,False,,,5.5,440089.jpg,4.0,False,Damsgaard,0.5,False,,a,4,94,12,7646,1395,16229,1018,0.7,2.2,Damsgaard,,58.0,2022-08-10,2000-07-03,False,p440089,167,0,1,1,1,0,0,0,0,0,0,3,56,24.2,58.7,25.0,10.8,3,11,3,17,2,0.03,0.45,0.48,1.86,2.0,,3.0,,,,[],,159,58,20,18,77,43,59,39,0.02,0.0,0.24,0.26,1.0,0.54,156,94,78,36,83,37,256,85,1.08,0.54,9.16,Brentford,BRE
True,True,0.0,0.0,207283,0,0,0,0,-57.7,-42,"[{'offset': 0, 'projected_percent': '-60.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-74.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-88.5', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Mathias,2.0,97,False,Unspecified injury - Expected back 18 Sep,2026-08-30T12:30:08.176795Z,5.5,207283.jpg,6.0,False,Jensen,0.1,False,,i,4,94,6,4440,13,9656,1410,0.4,1.1,Jensen,,58.0,2019-07-10,1996-01-01,False,p207283,66,0,1,1,0,0,0,0,0,0,0,0,22,12.6,46.2,13.0,7.2,0,3,2,5,1,0.08,0.34,0.42,0.47,1.0,,2.0,,3.0,,[],https://www.brentfordfc.com/en/news/article/first-team-brentford-v-sunderland-premier-league-team-news-mathias-jensen,221,90,39,32,125,63,118,60,0.11,0.0,0.46,0.57,0.64,0.0,142,86,190,88,37,16,371,135,1.36,1.36,6.82,Brentford,BRE
True,True,,,204580,0,0,0,0,29.9,1442,"[{'offset': 0, 'projected_percent': '33.3', 'likelihood': 2}, {'offset': 1, 'projected_percent': '52.3', 'likelihood': 3}, {'offset': 2, 'projected_percent': '71.4', 'likelihood': 3}]",,False,1,3,7.0,7.0,11,Vitaly,7.0,98,False,,,5.0,204580.jpg,7.0,False,Janelt,1.1,False,,a,4,94,21,98014,34650,23321,5446,1.4,4.2,Janelt,,80.0,2020-10-03,1998-05-10,False,p204580,270,2,0,1,2,0,0,0,3,0,0,3,76,69.6,74.2,28.0,17.2,14,10,11,35,3,0.50,0.32,0.82,3.74,3.0,,,,,,[],,18,11,10,10,66,40,16,12,0.17,0.0,0.11,0.28,1.25,0.67,266,165,19,7,20,8,189,60,1.0,0.33,11.67,Brentford,BRE
True,True,0.0,0.0,543295,0,0,0,0,-28.2,-2,"[{'offset': 0, 'projected_percent': '-39.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-102.3', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-165.5', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Antoni,0.0,99,False,Knee injury - Unknown return date,2026-07-23T12:01:23.384798Z,5.0,543295.jpg,0.0,False,Milambo,0.0,False,,i,4,94,0,71,9,100,13,0.0,0.0,Milambo,,152.0,2025-07-03,2005-04-03,False,p543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.brentfordfc.com/en/news/video/first-team-fabio-carvalho-brentford-injury-return-keith-andrews?utm_source=chatgpt.com,567,235,575,242,541,215,575,238,0.0,0.0,0.0,0.0,0.0,0.0,350,211,594,250,594,250,647,286,0.0,0.0,0.0,Brentford,BRE
True,True,100.0,100.0,244858,0,0,0,0,0.1,-4,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-14.4', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Fábio,0.0,100,False,,2026-08-18T13:58:17.442072Z,5.0,244858.jpg,0.0,False,Freitas Gouveia Carvalho,0.0,False,,a,4,94,0,843,145,714,110,0.0,0.0,Carvalho,Fábio Carvalho,173.0,2024-08-12,2002-08-30,False,p244858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,541,218,544,225,502,193,549,221,0.0,0.0,0.0,0.0,0.0,0.0,291,176,570,235,570,235,564,232,0.0,0.0,0.0,Brentford,BRE
True,True,,,508395,0,0,-1,1,-20.9,-178,"[{'offset': 0, 'projected_percent': '-25.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-54.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-82.4', 'likelihood': -3}]",,False,0,3,0.7,0.7,0,Yehor,0.7,102,False,,,4.9,508395.jpg,0.7,False,Yarmoliuk,0.9,False,,a,4,94,2,2120,299,36621,4136,0.1,0.4,Yarmoliuk,,225.0,2022-10-28,2004-03-01,False,p508395,89,0,0,0,2,0,0,0,1,0,0,0,12,5.2,13.3,7.0,2.6,2,6,3,11,0,0.07,0.03,0.10,2.78,,,,,,,[],,268,120,159,96,168,81,228,101,0.07,0.0,0.03,0.1,2.81,2.02,407,246,299,134,375,176,206,65,0.0,0.0,11.12,Brentford,BRE
True,True,0.0,0.0,183656,0,0,0,0,-63.1,-4,"[{'offset': 0, 'projected_percent': '-64.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-74.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-84.9', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Josh,0.0,103,False,Hamstring injury - Expected back 10 Oct,2026-09-04T13:30:08.371955Z,5.0,183656.jpg,0.0,False,Dasilva,0.0,False,,i,4,94,0,355,11,1142,240,0.0,0.0,Dasilva,,241.0,2025-10-23,1998-10-23,False,p183656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.brentfordfc.com/en/news/article/first-team-brentford-v-sunderland-premier-league-team-news-mathias-jensen,528,212,531,220,487,186,537,216,0.0,0.0,0.0,0.0,0.0,0.0,260,160,559,230,559,230,569,235,0.0,0.0,0.0,Brentford,BRE
True,True,,,444180,0,0,0,0,-59.7,-22,"[{'offset': 0, 'projected_percent': '-63.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-83.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-103.6', 'likelihood': -5}]",,False,0,3,1.3,1.3,1,Jaidon,1.3,105,False,,,6.0,444180.jpg,1.3,False,Anthony,0.2,False,,a,4,94,4,3811,209,6469,727,0.2,0.7,Anthony,,241.0,2026-07-07,1999-12-01,False,p444180,128,0,0,1,1,0,0,0,1,0,0,0,16,13.8,60.8,16.0,9.1,0,11,2,13,1,0.19,0.42,0.61,1.55,,,,,,,[],,214,86,19,17,109,58,78,44,0.13,0.0,0.3,0.43,1.09,0.7,73,49,237,107,260,117,367,134,0.7,0.7,9.14,Brentford,BRE
True,True,,,502500,0,0,0,0,-109.6,-4096,"[{'offset': 0, 'projected_percent': '-117.3', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-161.5', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-205.7', 'likelihood': -5}]",,False,0,4,1.3,1.3,2,Igor Thiago,1.3,106,False,,,8.0,502500.jpg,1.3,False,Nascimento Rodrigues,12.7,False,,a,4,94,4,170275,6445,548912,94957,0.2,0.5,Thiago,Igor Thiago,30.0,2024-07-01,2001-06-26,False,p502500,262,0,0,1,2,0,0,1,0,0,0,0,8,4.6,10.2,63.0,7.8,4,9,2,15,3,2.30,0.10,2.40,3.67,,,,,1.0,,[],,279,26,186,23,19,9,105,15,0.79,0.0,0.03,0.82,1.26,0.69,9,3,243,28,262,32,32,6,1.03,0.34,5.15,Brentford,BRE
True,True,,,593174,0,0,0,0,7.3,89,"[{'offset': 0, 'projected_percent': '7.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '8.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '9.9', 'likelihood': 1}]",,False,0,4,0.0,0.0,0,Kaye,0.0,107,False,,,4.5,593174.jpg,0.0,False,Furo,1.1,False,,a,4,94,0,41995,6524,25973,3745,0.0,0.0,Furo,,21.0,2026-01-11,2007-02-06,False,p593174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,471,44,472,49,416,46,481,49,0.0,0.0,0.0,0.0,0.0,0.0,547,74,510,55,510,55,183,29,0.0,0.0,0.0,Brentford,BRE
True,True,,,75115,0,0,0,0,-16.2,-22,"[{'offset': 0, 'projected_percent': '-17.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-25.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-34.3', 'likelihood': -2}]",,False,0,4,1.0,1.0,1,Callum,1.0,108,False,,,5.5,75115.jpg,1.0,False,Wilson,0.4,False,,a,4,94,3,10889,978,13822,1730,0.2,0.5,Wilson,,241.0,2026-07-09,1992-02-27,False,p75115,13,0,0,0,0,0,0,0,0,0,0,0,9,2.2,10.4,12.0,2.5,1,1,0,2,0,0.07,0.04,0.11,0.15,,,,,,,[],,308,33,185,22,131,24,234,25,0.48,0.0,0.28,0.76,1.04,0.0,122,31,268,30,341,37,277,48,0.0,0.0,13.85,Brentford,BRE
True,True,,,513545,0,0,2,-2,15.2,-2823,"[{'offset': 0, 'projected_percent': '8.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-28.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-65.9', 'likelihood': -3}]",,False,1,3,6.0,6.0,0,Mamadou,6.0,565,False,,,5.7,513545.jpg,6.0,False,Sangaré,14.8,False,,a,4,94,18,1130462,47232,229768,76356,1.1,3.2,M.Sangaré,,132.0,2026-08-01,2002-06-26,False,p513545,210,0,2,1,1,0,0,0,1,0,0,3,57,56.0,47.1,32.0,13.5,10,15,7,32,3,0.41,0.37,0.78,2.28,,,,,,,[],,41,19,36,29,59,34,33,26,0.18,0.0,0.16,0.34,0.98,0.43,118,77,35,16,40,18,28,10,1.29,0.43,13.71,Brentford,BRE
True,True,,,613804,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-10T14:57:43.968027Z,False,0,2,0.0,0.0,0,El Hadji Malick,0.0,620,False,,,4.5,613804.jpg,0.0,False,Diouf,0.1,False,,a,4,94,0,10760,618,3742,723,0.0,0.0,Diouf,El Hadji Malick Diouf,189.0,2026-08-28,2004-12-29,False,p613804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,478,188,479,189,423,179,488,188,0.0,0.0,0.0,0.0,0.0,0.0,555,148,517,194,517,194,434,152,0.0,0.0,0.0,Brentford,BRE
True,True,,,489639,0,0,0,0,49.9,486,"[{'offset': 0, 'projected_percent': '51.0', 'likelihood': 3}, {'offset': 1, 'projected_percent': '57.5', 'likelihood': 3}, {'offset': 2, 'projected_percent': '63.9', 'likelihood': 3}]",,False,0,1,3.0,3.0,3,Bart,3.0,109,False,,,4.5,489639.jpg,3.0,False,Verbruggen,22.1,False,,a,5,36,9,403838,48134,242271,39893,0.7,2.0,Verbruggen,,152.0,2023-07-03,2002-08-18,False,p489639,270,0,0,1,5,0,0,0,0,0,4,0,41,16.8,0.0,0.0,1.7,0,23,0,0,3,0.00,0.20,0.20,5.71,,,,,,,[],,197,21,437,45,379,44,269,21,0.0,1.33,0.07,0.07,1.9,1.67,507,43,113,11,125,11,12,2,1.0,0.33,0.0,Brighton,BHA
True,True,,,49262,0,0,0,0,3.0,34,"[{'offset': 0, 'projected_percent': '3.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.0', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,Jason,0.0,111,False,,,4.0,49262.jpg,0.0,False,Steele,4.3,False,,a,5,36,0,85522,12715,55128,6825,0.0,0.0,Steele,,241.0,2018-07-01,1990-08-18,False,p49262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,342,25,332,4,254,3,351,25,0.0,0.0,0.0,0.0,0.0,0.0,579,51,389,25,389,25,84,13,0.0,0.0,0.0,Brighton,BHA
True,True,100.0,100.0,231416,0,0,-1,1,-12.1,-114,"[{'offset': 0, 'projected_percent': '-13.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-29.9', 'likelihood': -2}]",,False,0,2,0.7,0.7,2,Ferdi,0.7,113,False,,2026-08-23T13:00:07.595211Z,4.4,231416.jpg,1.0,False,Kadıoğlu,1.9,False,,a,5,36,2,17081,1777,90348,6311,0.2,0.5,F.Kadıoğlu,,219.0,2024-08-27,1999-10-07,False,p231416,167,0,0,0,5,0,0,0,0,0,0,0,4,2.8,16.7,8.0,2.8,4,4,1,5,2,0.08,0.02,0.10,5.33,3.0,,,,,,[],,302,114,138,42,158,53,222,86,0.04,0.0,0.01,0.05,2.87,2.69,572,155,287,102,272,101,130,54,1.08,0.0,2.69,Brighton,BHA
True,True,,,204120,0,0,0,0,2.2,0,"[{'offset': 0, 'projected_percent': '2.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.2', 'likelihood': 1}]",,False,0,2,2.3,2.3,2,Olivier,2.3,114,False,,,4.5,204120.jpg,2.3,False,Boscagli,0.3,False,,a,5,36,7,10971,575,6240,686,0.5,1.6,Boscagli,,73.0,2025-07-02,1997-11-18,False,p204120,270,0,0,1,5,0,0,0,1,0,0,0,44,32.0,33.9,17.0,8.3,12,10,1,13,3,0.05,0.48,0.53,5.71,,,,,,,[],,130,58,68,16,99,28,91,29,0.02,0.0,0.16,0.18,1.9,1.67,459,100,151,61,169,67,304,111,1.0,0.33,4.33,Brighton,BHA
